"","vernacularName","scientificName","OccurenceID","individualCount","app_used","lat","lon","occurenceStatus","date","month","year"
"5065","Gray Whale","Eschrichtius robustus","12815",1,"whale_alert",33.73254584,-118.3793949,NA,2015-03-22,3,2015
"5066","Gray Whale","Eschrichtius robustus","12819",1,"whale_alert",33.7399376,-118.4220344,NA,2015-03-22,3,2015
"5067","Gray Whale","Eschrichtius robustus","12868",2,"whale_alert",33.57229757,-117.8537162,NA,2015-03-24,3,2015
"5068","Gray Whale","Eschrichtius robustus","12946",2,"whale_alert",33.46418138,-117.7316404,NA,2015-03-29,3,2015
"5069","Right Whale","Eubalaena","13019",1,"whale_alert",41.49177002,-70.69709943,NA,2015-03-19,3,2015
"5070","Right Whale","Eubalaena","13020",1,"whale_alert",42.1603,-69.8249,NA,2015-03-19,3,2015
"5071","Gray Whale","Eschrichtius robustus","13023",2,"whale_alert",48.08406267,-122.426764,NA,2015-04-04,4,2015
"5072","Blue Whale","Balaenoptera musculus","13041",1,"whale_alert",36.68278472,-121.8719518,NA,2015-04-06,4,2015
"5073","Humpback Whale","Megaptera novaeangliae","13042",1,"whale_alert",36.72454993,-121.875732,NA,2015-04-06,4,2015
"5074","Humpback Whale","Megaptera novaeangliae","13043",3,"whale_alert",36.6632325,-121.8611744,NA,2015-04-06,4,2015
"5075","Blue Whale","Balaenoptera musculus","13044",1,"whale_alert",36.65643771,-121.8639097,NA,2015-04-06,4,2015
"5076","Fin Whale","Balaenoptera physalus","13045",1,"whale_alert",33.73424169,-118.3632216,NA,2015-04-07,4,2015
"5077","Gray Whale","Eschrichtius robustus","13103",2,"whale_alert",43.98139954,-12,NA,2015-04-12,4,2015
"5078","Fin Whale","Balaenoptera physalus","13104",2,"whale_alert",33.65495529,-118.3363067,NA,2015-04-12,4,2015
"5079","Gray Whale","Eschrichtius robustus","13143",1,"whale_alert",33.7084418,-118.2424705,NA,2015-04-17,4,2015
"5080","Humpback Whale","Megaptera novaeangliae","13157",6,"whale_alert",36.63099791,-122.0360932,NA,2015-04-18,4,2015
"5081","Gray Whale","Eschrichtius robustus","13162",1,"whale_alert",33.72094941,-118.1924905,NA,2015-04-21,4,2015
"5082","Minke Whale","Balaenoptera acutorostrata","13168",1,"whale_alert",32.76992416,-117.3838577,NA,2015-04-21,4,2015
"5083","Gray Whale","Eschrichtius robustus","13287",2,"whale_alert",33.7146958,-118.1591022,NA,2015-04-27,4,2015
"5084","Humpback Whale","Megaptera novaeangliae","13291",1,"whale_alert",34.2990321,-120.1305077,NA,2015-04-27,4,2015
"5085","Humpback Whale","Megaptera novaeangliae","13295",4,"whale_alert",34.13307573,-119.8840863,NA,2015-04-27,4,2015
"5086","Gray Whale","Eschrichtius robustus","13341",2,"whale_alert",33.09105763,-117.3386646,NA,2015-05-02,5,2015
"5087","Gray Whale","Eschrichtius robustus","13360",1,"whale_alert",37.49486115,-122.4679962,NA,2015-05-03,5,2015
"5088","Gray Whale","Eschrichtius robustus","13363",2,"whale_alert",37.48357509,-122.5101255,NA,2015-05-03,5,2015
"5089","Gray Whale","Eschrichtius robustus","13364",2,"whale_alert",33.54516988,-117.8105415,NA,2015-05-03,5,2015
"5090","Gray Whale","Eschrichtius robustus","13396",1,"whale_alert",37.49383163,-122.5014191,NA,2015-04-21,4,2015
"5091","Right Whale","Eubalaena","13420",1,"whale_alert",41.83487822,-70.25685196,NA,2015-05-09,5,2015
"5092","Right Whale","Eubalaena","13421",1,"whale_alert",41.84363901,-70.25404828,NA,2015-05-09,5,2015
"5093","Right Whale","Eubalaena","13424",3,"whale_alert",42.01903769,-70.44015169,NA,2015-05-09,5,2015
"5094","Right Whale","Eubalaena","13430",2,"whale_alert",41.80899811,-70.23439789,NA,2015-05-09,5,2015
"5095","Minke Whale","Balaenoptera acutorostrata","13441",1,"whale_alert",41.886298,-70.234407,NA,2015-05-10,5,2015
"5096","Right Whale","Eubalaena","13592",1,"whale_alert",41.52550125,-70.67389679,NA,2015-05-14,5,2015
"5097","Gray Whale","Eschrichtius robustus","13594",1,"whale_alert",37.7696991,0,NA,2015-05-10,5,2015
"5098","Humpback Whale","Megaptera novaeangliae","13635",1,"whale_alert",36.72451202,-121.8558232,NA,2015-05-16,5,2015
"5099","Blue Whale","Balaenoptera musculus","13636",1,"whale_alert",34.05280498,-119.3229758,NA,2015-05-16,5,2015
"5100","Gray Whale","Eschrichtius robustus","13641",2,"whale_alert",37.7845993,0,NA,2015-05-17,5,2015
"5101","Gray Whale","Eschrichtius robustus","13644",2,"whale_alert",44.82874456,-124.0655727,NA,2015-05-17,5,2015
"5102","Gray Whale","Eschrichtius robustus","13660",1,"whale_alert",44.83046909,-124.0656453,NA,2015-05-18,5,2015
"5103","Gray Whale","Eschrichtius robustus","13661",2,"whale_alert",44.83046909,-124.0656453,NA,2015-05-19,5,2015
"5104","Gray Whale","Eschrichtius robustus","13685",6,"whale_alert",34.4533,-120.077,NA,2015-05-19,5,2015
"5105","Right Whale","Eubalaena","13688",1,"whale_alert",40,-70,NA,2015-05-20,5,2015
"5106","Sperm Whale","Physeter macrocephalus","13689",1,"whale_alert",50,-65,NA,2015-05-20,5,2015
"5107","Humpback Whale","Megaptera novaeangliae","13743",1,"whale_alert",34.2990321,-120.1305077,NA,2015-04-27,4,2015
"5108","Humpback Whale","Megaptera novaeangliae","13748",4,"whale_alert",34.38885856,-120.0700842,NA,2015-05-24,5,2015
"5109","Gray Whale","Eschrichtius robustus","13749",2,"whale_alert",44.94776255,-124.023236,NA,2015-05-24,5,2015
"5110","Humpback Whale","Megaptera novaeangliae","13804",1,"whale_alert",34.3677004,-119.8995322,NA,2015-05-30,5,2015
"5111","Humpback Whale","Megaptera novaeangliae","13805",1,"whale_alert",36.9486295,-121.9853417,NA,2015-05-30,5,2015
"5112","Humpback Whale","Megaptera novaeangliae","13817",1,"whale_alert",34.21604559,-119.336166,NA,2015-05-31,5,2015
"5113","Humpback Whale","Megaptera novaeangliae","13821",1,"whale_alert",33.6533769,-118.3206845,NA,2015-05-30,5,2015
"5114","Minke Whale","Balaenoptera acutorostrata","13861",1,"whale_alert",32.69436988,-117.3183484,NA,2015-06-02,6,2015
"5115","Blue Whale","Balaenoptera musculus","13862",4,"whale_alert",32.67854731,-117.3829417,NA,2015-06-02,6,2015
"5116","Humpback Whale","Megaptera novaeangliae","13864",1,"whale_alert",43.68510056,-69.06960297,NA,2015-06-02,6,2015
"5117","Sperm Whale","Physeter macrocephalus","13906",1,"whale_alert",12.41311823,-94.66675611,NA,2015-06-03,6,2015
"5118","Sperm Whale","Physeter macrocephalus","13911",1,"whale_alert",47.29855526,-58.55453635,NA,2015-06-03,6,2015
"5119","Minke Whale","Balaenoptera acutorostrata","13912",1,"whale_alert",49.28239822,-63.89799881,NA,2015-06-03,6,2015
"5120","Humpback Whale","Megaptera novaeangliae","14066",2,"whale_alert",37.7913517,-122.7195524,NA,2015-06-07,6,2015
"5121","Humpback Whale","Megaptera novaeangliae","14067",2,"whale_alert",37.79768044,-122.7138094,NA,2015-06-07,6,2015
"5122","Humpback Whale","Megaptera novaeangliae","14068",2,"whale_alert",37.79255425,-122.7426628,NA,2015-06-07,6,2015
"5123","Humpback Whale","Megaptera novaeangliae","14079",6,"whale_alert",34.85632715,-120.6168403,NA,2015-06-07,6,2015
"5124","Humpback Whale","Megaptera novaeangliae","14099",2,"whale_alert",34.31861008,-119.5931041,NA,2015-06-08,6,2015
"5125","Humpback Whale","Megaptera novaeangliae","14100",1,"whale_alert",34.31924814,-119.5637325,NA,2015-06-08,6,2015
"5126","Gray Whale","Eschrichtius robustus","14101",2,"whale_alert",34.31123191,-119.5885504,NA,2015-06-08,6,2015
"5127","Gray Whale","Eschrichtius robustus","14102",2,"whale_alert",34.31290735,-119.5911294,NA,2015-06-08,6,2015
"5128","Gray Whale","Eschrichtius robustus","14103",2,"whale_alert",34.3278663,-119.6043711,NA,2015-06-08,6,2015
"5129","Fin Whale","Balaenoptera physalus","14111",1,"whale_alert",33.42190435,-117.7306998,NA,2015-06-09,6,2015
"5130","Blue Whale","Balaenoptera musculus","14112",2,"whale_alert",33.43501627,-117.6920122,NA,2015-06-09,6,2015
"5131","Fin Whale","Balaenoptera physalus","14246",2,"whale_alert",41.80897946,-70.234407,NA,2015-06-16,6,2015
"5132","Fin Whale","Balaenoptera physalus","14166",1,"whale_alert",33.5352149,-117.8944484,NA,2015-06-12,6,2015
"5133","Blue Whale","Balaenoptera musculus","14167",1,"whale_alert",33.53512948,-117.8944484,NA,2015-06-12,6,2015
"5134","Blue Whale","Balaenoptera musculus","14193",2,"whale_alert",33.6426383,-118.2682741,NA,2015-06-13,6,2015
"5135","Fin Whale","Balaenoptera physalus","14220",2,"whale_alert",33.68029027,-118.2292679,NA,2015-06-15,6,2015
"5136","Fin Whale","Balaenoptera physalus","14222",2,"whale_alert",33.56110716,-117.9897251,NA,2015-06-15,6,2015
"5137","Fin Whale","Balaenoptera physalus","14274",1,"whale_alert",32.71653697,-117.3329147,NA,2015-06-18,6,2015
"5138","Blue Whale","Balaenoptera musculus","14325",5,"whale_alert",32.72973772,-117.3581627,NA,2015-06-20,6,2015
"5139","Blue Whale","Balaenoptera musculus","14326",5,"whale_alert",32.72973772,-117.3581627,NA,2015-06-20,6,2015
"5140","Blue Whale","Balaenoptera musculus","14329",5,"whale_alert",32.72973772,-117.3581627,NA,2015-06-20,6,2015
"5141","Minke Whale","Balaenoptera acutorostrata","14375",1,"whale_alert",34.19294598,-119.431064,NA,2015-06-18,6,2015
"5142","Humpback Whale","Megaptera novaeangliae","14376",1,"whale_alert",34.15795248,-119.5278491,NA,2015-06-18,6,2015
"5143","Blue Whale","Balaenoptera musculus","14377",2,"whale_alert",41.85409327,-70.234407,NA,2015-06-18,6,2015
"5144","Humpback Whale","Megaptera novaeangliae","14378",2,"whale_alert",34.19295075,-119.4305093,NA,2015-06-18,6,2015
"5145","Right Whale","Eubalaena","14456",2,"whale_alert",44.31717746,-66.40062969,NA,2015-06-23,6,2015
"5146","Fin Whale","Balaenoptera physalus","14490",5,"whale_alert",36.58760071,0,NA,2015-06-24,6,2015
"5147","Humpback Whale","Megaptera novaeangliae","14565",3,"whale_alert",35.1255483,-120.7462788,NA,2015-06-26,6,2015
"5148","Right Whale","Eubalaena","14575",2,"whale_alert",44.54498767,-66.55723135,NA,2015-06-27,6,2015
"5149","Fin Whale","Balaenoptera physalus","14576",1,"whale_alert",44.55159648,-66.56013141,NA,2015-06-27,6,2015
"5150","Right Whale","Eubalaena","14588",1,"whale_alert",44.30190215,-66.34616079,NA,2015-06-28,6,2015
"5151","Gray Whale","Eschrichtius robustus","14622",1,"whale_alert",44.80448134,-124.0748715,NA,2015-06-29,6,2015
"5152","Humpback Whale","Megaptera novaeangliae","14647",1,"whale_alert",37.78990182,-122.5965302,NA,2015-06-29,6,2015
"5153","Minke Whale","Balaenoptera acutorostrata","14728",1,"whale_alert",45.07331077,-67.05272857,NA,2015-07-01,7,2015
"5154","Humpback Whale","Megaptera novaeangliae","14745",1,"whale_alert",34.1047946,-119.2339662,NA,2015-07-02,7,2015
"5155","Blue Whale","Balaenoptera musculus","14746",1,"whale_alert",34.11590927,-119.4814427,NA,2015-07-02,7,2015
"5156","Blue Whale","Balaenoptera musculus","14747",1,"whale_alert",34.12534073,-119.4927509,NA,2015-07-02,7,2015
"5157","Humpback Whale","Megaptera novaeangliae","14752",2,"whale_alert",34.06625213,-119.2787832,NA,2015-07-02,7,2015
"5158","Humpback Whale","Megaptera novaeangliae","14753",1,"whale_alert",34.09363217,-119.2597185,NA,2015-07-02,7,2015
"5159","Gray Whale","Eschrichtius robustus","14789",1,"whale_alert",37.88462624,-122.6449664,NA,2015-07-03,7,2015
"5160","Right Whale","Eubalaena","14790",1,"whale_alert",44.28380636,-66.33897313,NA,2015-07-03,7,2015
"5161","Humpback Whale","Megaptera novaeangliae","14799",1,"whale_alert",37.8522932,-122.580903,NA,2015-07-03,7,2015
"5162","Right Whale","Eubalaena","14901",2,"whale_alert",41.80899811,-70.23439789,NA,2015-07-05,7,2015
"5163","Humpback Whale","Megaptera novaeangliae","14911",2,"whale_alert",37.87791373,-122.6479463,NA,2015-07-05,7,2015
"5164","Humpback Whale","Megaptera novaeangliae","14940",1,"whale_alert",37.85920902,-122.6608047,NA,2015-07-06,7,2015
"5165","Humpback Whale","Megaptera novaeangliae","14941",1,"whale_alert",37.85786016,-122.6647208,NA,2015-07-06,7,2015
"5166","Fin Whale","Balaenoptera physalus","15003",1,"whale_alert",34.45029133,-120.1062116,NA,2015-06-12,6,2015
"5167","Right Whale","Eubalaena","15013",1,"whale_alert",44.32333522,-66.41482832,NA,2015-07-07,7,2015
"5168","Gray Whale","Eschrichtius robustus","15032",1,"whale_alert",44.82864454,-124.065526,NA,2015-07-08,7,2015
"5169","Humpback Whale","Megaptera novaeangliae","15044",2,"whale_alert",37.84672844,-122.6312497,NA,2015-07-08,7,2015
"5170","Blue Whale","Balaenoptera musculus","15049",2,"whale_alert",41.97104688,-70.33807721,NA,2015-07-08,7,2015
"5171","Fin Whale","Balaenoptera physalus","15062",1,"whale_alert",33.58675339,-118.2785644,NA,2015-07-09,7,2015
"5172","Humpback Whale","Megaptera novaeangliae","15112",2,"whale_alert",37.75257427,-122.5742259,NA,2015-07-11,7,2015
"5173","Fin Whale","Balaenoptera physalus","15272",1,"whale_alert",33.56185028,-117.8929325,NA,2015-07-14,7,2015
"5174","Humpback Whale","Megaptera novaeangliae","15523",1,"whale_alert",37.82020636,-122.6755987,NA,2015-07-18,7,2015
"5175","Gray Whale","Eschrichtius robustus","15607",3,"whale_alert",44.75981045,-124.066376,NA,2015-07-20,7,2015
"5176","Humpback Whale","Megaptera novaeangliae","15614",3,"whale_alert",36.79589158,-121.8192066,NA,2015-07-20,7,2015
"5177","Humpback Whale","Megaptera novaeangliae","15632",2,"whale_alert",37.27676466,-122.4668305,NA,2015-07-21,7,2015
"5178","Humpback Whale","Megaptera novaeangliae","15636",1,"whale_alert",37.14906423,-122.3990328,NA,2015-07-21,7,2015
"5179","Humpback Whale","Megaptera novaeangliae","15670",1,"whale_alert",34.28187762,-119.3329147,NA,2015-07-18,7,2015
"5180","Fin Whale","Balaenoptera physalus","15671",1,"whale_alert",34.27768826,-119.3243685,NA,2015-07-18,7,2015
"5181","Gray Whale","Eschrichtius robustus","15802",2,"whale_alert",44.78769222,-124.0798371,NA,2015-07-26,7,2015
"5182","Gray Whale","Eschrichtius robustus","15776",3,"whale_alert",44.75985329,-124.066574,NA,2015-07-25,7,2015
"5183","Gray Whale","Eschrichtius robustus","15798",2,"whale_alert",44.82955786,-124.0652456,NA,2015-07-26,7,2015
"5184","Humpback Whale","Megaptera novaeangliae","15799",1,"whale_alert",36.62275,-121.9692,NA,2015-07-26,7,2015
"5185","Humpback Whale","Megaptera novaeangliae","15801",6,"whale_alert",36.62250985,-121.9699757,NA,2015-07-26,7,2015
"5186","Gray Whale","Eschrichtius robustus","15813",2,"whale_alert",44.78464554,-124.073147,NA,2015-07-26,7,2015
"5187","Blue Whale","Balaenoptera musculus","15824",1,"whale_alert",32.50286518,-117.3381008,NA,2015-07-09,7,2015
"5188","Humpback Whale","Megaptera novaeangliae","15823",5,"whale_alert",34.4061,-120.084,NA,2015-07-19,7,2015
"5189","Blue Whale","Balaenoptera musculus","15825",1,"whale_alert",32.54841473,-117.3626972,NA,2015-07-09,7,2015
"5190","Blue Whale","Balaenoptera musculus","15826",1,"whale_alert",34.0679549,-119.2681276,NA,2015-07-27,7,2015
"5191","Humpback Whale","Megaptera novaeangliae","15886",2,"whale_alert",36.64839116,-121.940618,NA,2015-07-29,7,2015
"5192","Humpback Whale","Megaptera novaeangliae","15887",3,"whale_alert",36.61106886,-121.9787951,NA,2015-07-29,7,2015
"5193","Humpback Whale","Megaptera novaeangliae","15895",1,"whale_alert",36.63429,-121.9096,NA,2015-07-29,7,2015
"5194","Humpback Whale","Megaptera novaeangliae","15896",5,"whale_alert",36.63923,-121.91374,NA,2015-07-29,7,2015
"5195","Humpback Whale","Megaptera novaeangliae","15920",2,"whale_alert",36.58964226,-121.9865083,NA,2015-07-30,7,2015
"5196","Humpback Whale","Megaptera novaeangliae","15921",2,"whale_alert",36.64388347,-121.9309882,NA,2015-07-30,7,2015
"5197","Humpback Whale","Megaptera novaeangliae","15977",1,"whale_alert",37.59198834,-123.0249687,NA,2015-08-01,8,2015
"5198","Humpback Whale","Megaptera novaeangliae","15978",1,"whale_alert",37.5879897,-123.0280516,NA,2015-08-01,8,2015
"5199","Humpback Whale","Megaptera novaeangliae","15979",1,"whale_alert",37.55939092,-122.807642,NA,2015-08-01,8,2015
"5200","Humpback Whale","Megaptera novaeangliae","15997",1,"whale_alert",34.00999832,-119.2099991,NA,2015-08-02,8,2015
"5201","Humpback Whale","Megaptera novaeangliae","16123",3,"whale_alert",34.15817457,-119.390084,NA,2015-08-03,8,2015
"5202","Right Whale","Eubalaena","16211",1,"whale_alert",44.67757952,-66.56064437,NA,2015-08-05,8,2015
"5203","Humpback Whale","Megaptera novaeangliae","16359",2,"whale_alert",36.95959854,0,NA,2015-08-05,8,2015
"5204","Humpback Whale","Megaptera novaeangliae","16919",4,"whale_alert",41.80897946,-70.234407,NA,2015-08-08,8,2015
"5205","Humpback Whale","Megaptera novaeangliae","16920",4,"whale_alert",41.80897946,-70.234407,NA,2015-08-08,8,2015
"5206","Humpback Whale","Megaptera novaeangliae","17455",6,"whale_alert",38.26386713,-123.4355997,NA,2015-08-09,8,2015
"5207","Humpback Whale","Megaptera novaeangliae","17468",9,"whale_alert",38.25914049,-123.4377636,NA,2015-08-09,8,2015
"5208","Humpback Whale","Megaptera novaeangliae","17470",7,"whale_alert",38.21697343,-123.4066173,NA,2015-08-09,8,2015
"5209","Fin Whale","Balaenoptera physalus","18079",1,"whale_alert",41.08063,-71.83203,NA,2015-07-22,7,2015
"5210","Gray Whale","Eschrichtius robustus","18367",2,"whale_alert",44.75989914,-124.0670013,NA,2015-08-15,8,2015
"5211","Humpback Whale","Megaptera novaeangliae","18368",1,"whale_alert",44.79026428,-124.0780577,NA,2015-08-16,8,2015
"5212","Gray Whale","Eschrichtius robustus","18370",2,"whale_alert",44.82747659,-124.065941,NA,2015-08-15,8,2015
"5213","Gray Whale","Eschrichtius robustus","18371",1,"whale_alert",44.82743024,-124.0659575,NA,2015-08-16,8,2015
"5214","Humpback Whale","Megaptera novaeangliae","18372",1,"whale_alert",41.80897945,-70.234407,NA,2015-08-16,8,2015
"5215","Humpback Whale","Megaptera novaeangliae","18373",1,"whale_alert",41.80897959,-70.234407,NA,2015-08-16,8,2015
"5216","Humpback Whale","Megaptera novaeangliae","18472",2,"whale_alert",37.76578293,-122.6247743,NA,2015-08-16,8,2015
"5217","Humpback Whale","Megaptera novaeangliae","18473",4,"whale_alert",37.76533988,-122.6241475,NA,2015-08-16,8,2015
"5218","Humpback Whale","Megaptera novaeangliae","18483",1,"whale_alert",44.78508486,-124.0727951,NA,2015-08-17,8,2015
"5219","Gray Whale","Eschrichtius robustus","18484",1,"whale_alert",44.78499643,-124.0727241,NA,2015-08-17,8,2015
"5220","Minke Whale","Balaenoptera acutorostrata","18522",1,"whale_alert",44.97733,-66.89753,NA,2015-08-17,8,2015
"5221","Minke Whale","Balaenoptera acutorostrata","18523",1,"whale_alert",45.06743,-67.04725,NA,2015-08-17,8,2015
"5222","Minke Whale","Balaenoptera acutorostrata","18524",1,"whale_alert",44.96833,-66.91043,NA,2015-08-17,8,2015
"5223","Humpback Whale","Megaptera novaeangliae","18771",6,"whale_alert",41.80830002,-69.9681015,NA,2015-08-20,8,2015
"5224","Humpback Whale","Megaptera novaeangliae","18964",1,"whale_alert",36.65429722,-121.9229455,NA,2015-08-21,8,2015
"5225","Minke Whale","Balaenoptera acutorostrata","18977",1,"whale_alert",44.67262843,-67.09571091,NA,2015-08-22,8,2015
"5226","Humpback Whale","Megaptera novaeangliae","20429",1,"whale_alert",34.12860984,-119.3606714,NA,2015-08-28,8,2015
"5227","Right Whale","Eubalaena","20430",1,"whale_alert",42.31908866,-70.88206598,NA,2015-08-28,8,2015
"5228","Humpback Whale","Megaptera novaeangliae","20432",5,"whale_alert",34.24424356,-120.0405352,NA,2015-08-28,8,2015
"5229","Humpback Whale","Megaptera novaeangliae","20434",1,"whale_alert",34.27314963,-120.0877863,NA,2015-08-28,8,2015
"5230","Humpback Whale","Megaptera novaeangliae","20439",5,"whale_alert",34.23508251,-120.0478383,NA,2015-08-28,8,2015
"5231","Humpback Whale","Megaptera novaeangliae","20441",1,"whale_alert",34.25435211,-120.0840185,NA,2015-08-28,8,2015
"5232","Humpback Whale","Megaptera novaeangliae","20444",1,"whale_alert",34.12422224,-119.4357239,NA,2015-08-28,8,2015
"5233","Humpback Whale","Megaptera novaeangliae","20443",3,"whale_alert",34.2486476,-119.9836689,NA,2015-08-28,8,2015
"5234","Humpback Whale","Megaptera novaeangliae","20442",2,"whale_alert",34.20322184,-120.0269156,NA,2015-08-28,8,2015
